CHEMBL1179047	8612
CHEMBL549	2771
CHEMBL139	3033
CHEMBL1201749	443936
CHEMBL2111003	70691438
CHEMBL634	51263
CHEMBL550	5910
CHEMBL14376	71360
CHEMBL529	447043
CHEMBL639	2267
CHEMBL49080	2783
CHEMBL2111014	27490
CHEMBL1276308	55245
CHEMBL70972	2449
CHEMBL1868702	27812
CHEMBL356479	21782
CHEMBL1885437	3245
CHEMBL1617285	40247
CHEMBL1888176	5284632
CHEMBL833	5472
CHEMBL1200	4633
CHEMBL325041	387447
CHEMBL3137309	49846579
CHEMBL2	4893
CHEMBL1466	54676038
CHEMBL1734	154059
CHEMBL1107	37393
CHEMBL1796997	23987
CHEMBL94	5983
CHEMBL1201117	4107
CHEMBL42336	6137
CHEMBL1789941	25126798
CHEMBL408	5591
CHEMBL314854	107970
CHEMBL254219	441207
CHEMBL2110773	20054871
CHEMBL125	3599
CHEMBL660	2130
CHEMBL1292	2794
CHEMBL1201752	6445540
CHEMBL968	3393
CHEMBL1073	3478
CHEMBL3792763	460392
CHEMBL454	2481
CHEMBL2325741	25227436
CHEMBL1044	999
CHEMBL895	5311304
CHEMBL218650	6480466
CHEMBL1200647	10079874
CHEMBL190	2153
CHEMBL1219	5029
CHEMBL558	4178
CHEMBL1201212	4195
CHEMBL1095777	6918554
CHEMBL1200391	6503
CHEMBL633	2157
CHEMBL625	5430
CHEMBL114655	4567
CHEMBL1697771	5042
CHEMBL235668	6323266
CHEMBL502835	9809715
CHEMBL2111099	204108
CHEMBL13828	4615
CHEMBL1042	5280795
CHEMBL936	3055
CHEMBL46102	5105
CHEMBL98	5311
CHEMBL2105953	6537431
CHEMBL289469	3510
CHEMBL862	3519
CHEMBL319706	11771731
CHEMBL608	4912
CHEMBL1206690	119828
CHEMBL301267	3000469
CHEMBL932	3108
CHEMBL1200788	656684
CHEMBL422330	5311253
CHEMBL2105897	24414
CHEMBL132767	5531
CHEMBL1237122	5281075
CHEMBL896	3658
CHEMBL1501	9642
CHEMBL1190	2968
CHEMBL1165	91270
CHEMBL1544	5920
CHEMBL1201196	65863
CHEMBL1082	33613
CHEMBL267044	688272
CHEMBL295433	60605
CHEMBL1399124	6769
CHEMBL1200604	5593
CHEMBL157548	71335
CHEMBL451887	11556711
CHEMBL2104385	70697633
CHEMBL1963683	9868491
CHEMBL249856	53708
CHEMBL1261	311
CHEMBL1201273	4969
CHEMBL1411979	4098
CHEMBL1200889	49800036
CHEMBL1083659	24965990
CHEMBL1220	5479
CHEMBL781	4020
CHEMBL2105487	402
CHEMBL264241	166548
CHEMBL1187011	3149
CHEMBL3039514	71661251
CHEMBL589	5095
CHEMBL581	62956
CHEMBL373742	644077
CHEMBL559	8730
CHEMBL2104993	9966051
CHEMBL714	2083
CHEMBL623	4449
CHEMBL780	3053
CHEMBL427	4033
CHEMBL1200689	145068
CHEMBL1747	36294
CHEMBL2304327	49863538
CHEMBL24646	4823
CHEMBL403	130313
CHEMBL44354	5481173
CHEMBL3039525	16118392
CHEMBL1908841	149436
CHEMBL398707	5284570
CHEMBL2104987	70683012
CHEMBL103	5994
CHEMBL1059	5486971
CHEMBL1029	51634
CHEMBL1236970	32051
CHEMBL696	3291
CHEMBL1428	4497
CHEMBL1766	5311067
CHEMBL1774461	24822371
CHEMBL2079587	25249
CHEMBL1531	6917715
CHEMBL566752	11501341
CHEMBL1726	4499
CHEMBL1479	28417
CHEMBL980	3516
CHEMBL1423	16362
CHEMBL301523	6140
CHEMBL485696	5343
CHEMBL1525826	9047
CHEMBL573	938
CHEMBL493982	10077130
CHEMBL6966	2520
CHEMBL175691	6451164
CHEMBL443	5329
CHEMBL815	5280363
CHEMBL1201864	68861
CHEMBL421	5353980
CHEMBL1460	50599
CHEMBL1668	5280954
CHEMBL501849	24873435
CHEMBL1187846	11968014
CHEMBL951	7458
CHEMBL1377	6178111
CHEMBL600	12035
CHEMBL1200454	110632
CHEMBL1200807	9568628
CHEMBL9225	192197
CHEMBL531	47811
CHEMBL925	6057
CHEMBL960	3899
CHEMBL61006	4786
CHEMBL1577	4121
CHEMBL1071	4614
CHEMBL1605	5282242
CHEMBL1201270	4101
CHEMBL1289	3561
CHEMBL3182355	25015
CHEMBL1508	146570
CHEMBL205596	221493
CHEMBL144673	3607
CHEMBL1480987	2893
CHEMBL1688530	16136912
CHEMBL697	6476
CHEMBL1571	13769
CHEMBL945	16231
CHEMBL847	4612
CHEMBL710	57363
CHEMBL1206440	7533
CHEMBL231068	6918248
CHEMBL1738	71384
CHEMBL1450	74989
CHEMBL1108	3168
CHEMBL1121	9833444
CHEMBL184	2022
CHEMBL15770	1548887
CHEMBL1489254	5541
CHEMBL1027	60648
CHEMBL222813	60855
CHEMBL2104404	6918632
CHEMBL2104624	3032307
CHEMBL1584	19675
CHEMBL35	3440
CHEMBL489326	44565117
CHEMBL305380	2475
CHEMBL1346	444031
CHEMBL457	3463
CHEMBL1065	9681
CHEMBL2103872	71457955
CHEMBL1200936	22502
CHEMBL594	3219
CHEMBL1213353	20749
CHEMBL668	4976
CHEMBL19019	5360515
CHEMBL2096623	56928188
CHEMBL47050	33630
CHEMBL116	65016
CHEMBL1293	5280489
CHEMBL1200790	4162
CHEMBL1055	2732
CHEMBL1963681	9869929
CHEMBL608533	9829523
CHEMBL1201201	10836
CHEMBL776	4086
CHEMBL2106357	10617
CHEMBL1200584	23690428
CHEMBL15891	727
CHEMBL1587	4870
CHEMBL498	2727
CHEMBL84158	5467
CHEMBL367149	445580
CHEMBL346977	3089
CHEMBL506247	16129778
CHEMBL1430	5852
CHEMBL51149	1234
CHEMBL32573	5524
CHEMBL3137327	76322221
CHEMBL1201780	121396
CHEMBL1371412	72157
CHEMBL85	5073
CHEMBL95855	9507
CHEMBL728	4917
CHEMBL1525287	5859
CHEMBL2040682	6918155
CHEMBL1161632	767
CHEMBL89598	5665
CHEMBL870	2088
CHEMBL159	13342
CHEMBL2106830	4854
CHEMBL3039567	73357346
CHEMBL18	3295
CHEMBL295698	47576
CHEMBL686	4044
CHEMBL1524273	4806
CHEMBL1201046	43507
CHEMBL255863	644241
CHEMBL1865135	5476
CHEMBL2105567	21743
CHEMBL502	3152
CHEMBL1481	3476
CHEMBL1201753	5282452
CHEMBL184618	8378
CHEMBL1234579	948
CHEMBL474579	53025
CHEMBL1214124	9924495
CHEMBL564	4926
CHEMBL680	51039
CHEMBL290960	6842999
CHEMBL446	5327
CHEMBL569	4914
CHEMBL1290	37464
CHEMBL97137	9570438
CHEMBL452076	5282138
CHEMBL1004	3162
CHEMBL1200963	5311027
CHEMBL1201189	119432
CHEMBL677	164739
CHEMBL1504	6436
CHEMBL1682	5780
CHEMBL152231	2169
CHEMBL2110725	10629256
CHEMBL1079	5487
CHEMBL1774055	25099184
CHEMBL2103855	25025298
CHEMBL1444	3902
CHEMBL1201193	92253
CHEMBL1148	41781
CHEMBL905	5078
CHEMBL229128	4059
CHEMBL4	4583
CHEMBL1738797	49806720
CHEMBL575060	33032
CHEMBL2103774	444008
CHEMBL1201227	2911
CHEMBL3397300	57390074
CHEMBL2105041	21878
CHEMBL719	446596
CHEMBL43452	134780
CHEMBL1730601	54679224
CHEMBL2111112	9930049
CHEMBL2042122	15950376
CHEMBL1201192	9690109
CHEMBL1110	2099
CHEMBL1201264	4097
CHEMBL1201236	34359
CHEMBL16694	54680692
CHEMBL1908370	11567473
CHEMBL192	5212
CHEMBL398440	2723
CHEMBL130	5959
CHEMBL1328219	91734
CHEMBL1237046	54682938
CHEMBL1182247	16958
CHEMBL2048484	24812758
CHEMBL1200866	9873
CHEMBL1484	4474
CHEMBL1175	60835
CHEMBL504	679
CHEMBL2104700	4249
CHEMBL1454	26879
CHEMBL1297	3342
CHEMBL1589	1989
CHEMBL1201229	5966
CHEMBL2103837	11001318
CHEMBL1123	3042
CHEMBL3707372	122197547
CHEMBL1086440	50248
CHEMBL1189679	6337614
CHEMBL655	4192
CHEMBL869	5447130
CHEMBL43064	1547484
CHEMBL3301675	16158208
CHEMBL1621	115237
CHEMBL2105711	46908928
CHEMBL1257753	204103
CHEMBL1200370	7187
CHEMBL471	5253
CHEMBL674	449381
CHEMBL2110646	656603
CHEMBL1201352	5311399
CHEMBL1435	33255
CHEMBL1201208	4762
CHEMBL1201283	49800004
CHEMBL1515611	2447
CHEMBL1200338	55329
CHEMBL404215	4904
CHEMBL1475	5585
CHEMBL71	2726
CHEMBL37853	5311053
CHEMBL1200761	11289
CHEMBL222645	21319
CHEMBL2111107	70693550
CHEMBL488	2145
CHEMBL473417	24776445
CHEMBL1242	4756
CHEMBL2110862	10610
CHEMBL1208	2762
CHEMBL908	667467
CHEMBL127487	10839
CHEMBL1359	150610
CHEMBL1237044	5523
CHEMBL2105128	8992
CHEMBL641	54841
CHEMBL1443577	6634
CHEMBL1201891	189821
CHEMBL640	4913
CHEMBL703	5314
CHEMBL498847	71815
CHEMBL503	53232
CHEMBL1200937	6323289
CHEMBL8659	445639
CHEMBL431	5311447
CHEMBL3545184	71511839
CHEMBL2096648	636363
CHEMBL2106411	65667
CHEMBL1457	5284569
CHEMBL893	18381
CHEMBL2028850	6918173
CHEMBL2107720	3824
CHEMBL548	5280360
CHEMBL1201774	44257
CHEMBL484	60172
CHEMBL1397	468595
CHEMBL1200547	168060
CHEMBL1201404	441335
CHEMBL19490	5733
CHEMBL221886	36119
CHEMBL611	5401
CHEMBL408513	6918638
CHEMBL1221	5318
CHEMBL2105131	4047
CHEMBL2110922	71927
CHEMBL891	6098
CHEMBL1601	43594
CHEMBL1697845	5858
CHEMBL644	5584
CHEMBL1482	2370
CHEMBL376488	5388906
CHEMBL439849	6918314
CHEMBL1201309	49800011
CHEMBL502384	5799
CHEMBL2205250	71454116
CHEMBL2104391	16137271
CHEMBL297302	16363
CHEMBL940	3446
CHEMBL860	667477
CHEMBL1672	6335986
CHEMBL757	9904
CHEMBL87385	5372683
CHEMBL1532	6307
CHEMBL9967	4848
CHEMBL1615784	4274
CHEMBL3426621	9863672
CHEMBL2107192	70697657
CHEMBL1583	441397
CHEMBL1201173	247839
CHEMBL363295	23480
CHEMBL221959	9926791
CHEMBL649	39147
CHEMBL453	5344
CHEMBL1102	3487
CHEMBL647	2216
CHEMBL3621988	12136798
CHEMBL2103758	70691388
CHEMBL1575	259331
CHEMBL1234004	28486
CHEMBL853	24066
CHEMBL361812	123879
CHEMBL1201225	807
CHEMBL1763	3647
CHEMBL1021	151075
CHEMBL1615438	54385
CHEMBL1527608	50942
CHEMBL1585	4842
CHEMBL1467	2094
CHEMBL930	5961
CHEMBL2095207	14989482
CHEMBL1257	3226
CHEMBL1395	6010
CHEMBL290916	4021
CHEMBL458769	6034
CHEMBL1201197	3086677
CHEMBL3736045	447043
CHEMBL1908391	10074640
CHEMBL2103873	16004692
CHEMBL1614637	272833
CHEMBL2106347	6607
CHEMBL803	6253
CHEMBL1311	27661
CHEMBL556	2973
CHEMBL679	5816
CHEMBL460026	446284
CHEMBL900	4601
CHEMBL2110746	10764
CHEMBL267744	38409
CHEMBL1568	657237
CHEMBL1358	104741
CHEMBL1687	9917490
CHEMBL2107215	5752
CHEMBL344159	216237
CHEMBL2105224	5311356
CHEMBL1164729	134018
CHEMBL535	5329102
CHEMBL1201204	636405
CHEMBL1200969	6918296
CHEMBL865	119607
CHEMBL1200932	65492
CHEMBL2103822	10220503
CHEMBL635	5865
CHEMBL163672	12604
CHEMBL305660	3191
CHEMBL57	4463
CHEMBL1689063	9835049
CHEMBL27	4946
CHEMBL1194666	7029
CHEMBL1289601	9823820
CHEMBL1589793	12450
CHEMBL926	36811
CHEMBL57242	9825285
CHEMBL461101	25181561
CHEMBL894	444
CHEMBL122	5090
CHEMBL2105317	9886190
CHEMBL1364	1054
CHEMBL1296	43708
CHEMBL1566956	5597
CHEMBL1897362	9454
CHEMBL22108	21855
CHEMBL1987462	2292
CHEMBL1419	5210
CHEMBL1382	443879
CHEMBL1040	5283731
CHEMBL2104790	6257
CHEMBL1136	3002190
CHEMBL1576	3284
CHEMBL1201392	16490
CHEMBL1374379	7699
CHEMBL1149	10917
CHEMBL1546	3651
CHEMBL1064	54454
CHEMBL2103875	11707110
CHEMBL1750	119182
CHEMBL428647	36314
CHEMBL141446	9844
CHEMBL22	5578
CHEMBL877	5526
CHEMBL1201199	657181
CHEMBL503565	5284636
CHEMBL1201356	8226
CHEMBL1213252	2809
CHEMBL1437	439260
CHEMBL430	9571107
CHEMBL1648	3784
CHEMBL93	60490
CHEMBL30008	941361
CHEMBL42710	3314
CHEMBL973	54684141
CHEMBL632	9782
CHEMBL1200472	4999
CHEMBL704	4075
CHEMBL13341	4496
CHEMBL524004	4057
CHEMBL2105570	65858
CHEMBL7413	9034
CHEMBL3736368	6445788
CHEMBL301265	119570
CHEMBL1046	564
CHEMBL272080	3037209
CHEMBL916	60947
CHEMBL1709464	40113
CHEMBL1096	2161
CHEMBL72	2995
CHEMBL1488	6194
CHEMBL1201342	4167
CHEMBL1324	4659569
CHEMBL1396	170361
CHEMBL1908355	54683953
CHEMBL1200436	5878
CHEMBL1025	5936
CHEMBL1200438	5482
CHEMBL1237132	153994
CHEMBL127508	15723
CHEMBL363449	4410
CHEMBL746	50294
CHEMBL1024	3690
CHEMBL1372341	4846
CHEMBL1594	6613
CHEMBL541	243
CHEMBL1615775	27304
CHEMBL1201764	6918558
CHEMBL25146	2136
CHEMBL516	2913
CHEMBL397420	54676537
CHEMBL61593	2910
CHEMBL1362	28179
CHEMBL1582	6011
CHEMBL1547	1130
CHEMBL153479	2132
CHEMBL629	2160
CHEMBL14309	204163
CHEMBL66092	54677946
CHEMBL1819440	14257660
CHEMBL1201291	3742
CHEMBL1201012	15209
CHEMBL532	12560
CHEMBL2040681	17754356
CHEMBL1413	2749
CHEMBL1328	9853654
CHEMBL1201256	5577
CHEMBL507674	44187
CHEMBL478120	60651
CHEMBL1098	2474
CHEMBL505	2725
CHEMBL376140	54686904
CHEMBL1201358	2341
CHEMBL2216870	11625818
CHEMBL918	4753
CHEMBL187709	6536
CHEMBL1213490	49863499
CHEMBL2105720	53465279
CHEMBL27193	134044
CHEMBL1200673	166973
CHEMBL515	2708
CHEMBL1169	4649
CHEMBL87563	3447
CHEMBL285674	3261
CHEMBL517	3114
CHEMBL338802	5324
CHEMBL136737	39214
CHEMBL1510	77993
CHEMBL599	54677470
CHEMBL30	2756
CHEMBL585	5546
CHEMBL266481	44278361
CHEMBL956	5359
CHEMBL2096649	9915879
CHEMBL807	4054
CHEMBL1171086	24827068
CHEMBL1201863	9578005
CHEMBL459	38853
CHEMBL297362	5707
CHEMBL409803	10351092
CHEMBL2048028	11965427
CHEMBL128	5358
CHEMBL2106324	21678311
CHEMBL998	3957
CHEMBL113313	216208
CHEMBL496	3598
CHEMBL91	4189
CHEMBL101253	151194
CHEMBL1722501	4994
CHEMBL276568	5281006
CHEMBL750	11967800
CHEMBL858	6049
CHEMBL841	3955
CHEMBL225071	104758
CHEMBL481	60838
CHEMBL1201368	72022
CHEMBL1200802	8275
CHEMBL54661	5281881
CHEMBL376359	11450633
CHEMBL513	2578
CHEMBL198362	9875401
CHEMBL562318	11581936
CHEMBL299175	5581
CHEMBL1863513	6918670
CHEMBL1200709	688020
CHEMBL27769	10635
CHEMBL317052	219024
CHEMBL56337	1549120
CHEMBL1231871	280
CHEMBL1200623	13765
CHEMBL1085	17676
CHEMBL1184360	8708
CHEMBL191	3961
CHEMBL692	753
CHEMBL2146883	16222096
CHEMBL614	1046
CHEMBL1201255	25077993
CHEMBL1473	444036
CHEMBL1269025	10280735
CHEMBL456	3278
CHEMBL1685	3033053
CHEMBL2107254	2816
CHEMBL3343679	10176142
CHEMBL914	3348
CHEMBL1084926	25242324
CHEMBL2103827	92974
CHEMBL1378	5440
CHEMBL2110809	10240
CHEMBL1513	3749
CHEMBL231779	10182969
CHEMBL177756	3383
CHEMBL2374220	67505836
CHEMBL294199	1548943
CHEMBL222559	54682461
CHEMBL2103784	16133802
CHEMBL407135	44450615
CHEMBL1200368	6957673
CHEMBL601773	107715
CHEMBL1765291	5720
CHEMBL181	3019
CHEMBL1201247	5311128
CHEMBL666	3415
CHEMBL1235508	5313082
CHEMBL13	4171
CHEMBL1908360	6442177
CHEMBL468	5426
CHEMBL887	3052776
CHEMBL1755	151171
CHEMBL1420	5353894
CHEMBL902	5702160
CHEMBL661	2118
CHEMBL1469	4775
CHEMBL95	1935
CHEMBL1189432	5281071
CHEMBL1201054	66254
CHEMBL2103877	489181
CHEMBL1581	107807
CHEMBL530	36273
CHEMBL1566	444254
CHEMBL1422	4369359
CHEMBL1474900	4593
CHEMBL262777	14969
CHEMBL1752	3182
CHEMBL850	60464
CHEMBL420	5702063
CHEMBL1163	148192
CHEMBL19224	4680
CHEMBL991	18283
CHEMBL707	3157
CHEMBL1623992	4839
CHEMBL1407943	2782
CHEMBL416956	4046
CHEMBL1620144	4990
CHEMBL373081	3037206
CHEMBL1337	115355
CHEMBL188185	2472
CHEMBL70927	2972
CHEMBL1200357	441242
CHEMBL521	3672
CHEMBL554	208908
CHEMBL1201327	6806
CHEMBL1201406	14687
CHEMBL240597	10133
CHEMBL457547	477468
CHEMBL861	4060
CHEMBL1214	20824
CHEMBL178803	125564
CHEMBL1109	5335
CHEMBL1168	5362129
CHEMBL493682	5311064
CHEMBL473	71329
CHEMBL1201748	9854073
CHEMBL367463	4888
CHEMBL113	2519
CHEMBL583042	11634725
CHEMBL1477	446156
CHEMBL278398	11291
CHEMBL2051960	5360410
CHEMBL799	2754
CHEMBL1572	441306
CHEMBL1201293	71158
CHEMBL24828	3081361
CHEMBL1318150	71961
CHEMBL3039508	56837137
CHEMBL110458	176077
CHEMBL1201365	5464096
CHEMBL2111164	11499
CHEMBL154	156391
CHEMBL698	5411
CHEMBL1200649	5388937
CHEMBL6273	3357
CHEMBL127865	10782
CHEMBL254468	450601
CHEMBL438	5325
CHEMBL2368925	3033818
CHEMBL1051	5311221
CHEMBL1201354	20299
CHEMBL1201242	52195
CHEMBL1623	4034
CHEMBL1162144	1060
CHEMBL500	4828
CHEMBL1463	3366
CHEMBL434	3779
CHEMBL1201380	71415
CHEMBL1385514	5388959
CHEMBL1201244	441290
CHEMBL82970	6872
CHEMBL1619758	8367
CHEMBL2110802	11482
CHEMBL1251	16130957
CHEMBL32	152946
CHEMBL607400	9837243
CHEMBL1767408	148196
CHEMBL13280	3380
CHEMBL465	16078
CHEMBL700	5336
CHEMBL22097	13314
CHEMBL1697840	3032445
CHEMBL92	148124
CHEMBL439	5215
CHEMBL258918	15020
CHEMBL592943	5480
CHEMBL1200574	5234
CHEMBL656	5284603
CHEMBL1201341	10548
CHEMBL1201148	5284587
CHEMBL267548	4971
CHEMBL1515	1349907
CHEMBL1522	969472
CHEMBL695	5576
CHEMBL61946	6472
CHEMBL924	68740
CHEMBL1266	5419
CHEMBL1200733	42113
CHEMBL1194325	11434515
CHEMBL119	5583
CHEMBL575	6087
CHEMBL1090	21704
CHEMBL1595	5284543
CHEMBL13209	4506
CHEMBL358150	65777
CHEMBL1201340	6127
CHEMBL572964	1118
CHEMBL167731	134019
CHEMBL1908316	5895404
CHEMBL819	6196
CHEMBL506871	11960529
CHEMBL976	4891
CHEMBL1140	936
CHEMBL1200471	3005837
CHEMBL1197792	10304
CHEMBL384467	5743
CHEMBL15721	6478035
CHEMBL1295	47472
CHEMBL110	31593
CHEMBL386051	447077
CHEMBL1282	57469
CHEMBL1586	20469
CHEMBL1363	3083544
CHEMBL499	33624
CHEMBL1380	441300
CHEMBL112	1983
CHEMBL316004	32593
CHEMBL806	3397
CHEMBL325109	2780
CHEMBL11	3696
CHEMBL790	9552079
CHEMBL1731	656511
CHEMBL61	10607
CHEMBL1323	213039
CHEMBL1200851	10429215
CHEMBL502097	44564107
CHEMBL1657	5381
CHEMBL99946	6917779
CHEMBL447	5193
CHEMBL161	5479530
CHEMBL1388	7638
CHEMBL1201237	39468
CHEMBL1946170	11167602
CHEMBL502896	34001
CHEMBL52939	5160
CHEMBL463	2148
CHEMBL444633	6323490
CHEMBL81697	54685524
CHEMBL2110651	5473
CHEMBL1069	60846
CHEMBL826	3229
CHEMBL1206211	24749
CHEMBL182	3454
CHEMBL2104994	178039
CHEMBL1200559	612
CHEMBL1200424	164209
CHEMBL1760	5403
CHEMBL405	3007
CHEMBL1555183	134669
CHEMBL20	1986
CHEMBL628	4740
CHEMBL1201112	3011155
CHEMBL602	6058
CHEMBL1186579	5361918
CHEMBL607710	2724
CHEMBL525076	16130199
CHEMBL1201216	3033538
CHEMBL1238	2266
CHEMBL1201300	3737
CHEMBL511	4992
CHEMBL617	6024
CHEMBL407	3373
CHEMBL1754	3156
CHEMBL1321	4915
CHEMBL1276010	5634
CHEMBL1753	446598
CHEMBL1234886	977
CHEMBL44884	14052
CHEMBL1200455	3730
CHEMBL117287	3052762
CHEMBL582	3776
CHEMBL2111038	20294
CHEMBL1256	3763
CHEMBL1087	4062
CHEMBL88	2907
CHEMBL1453	4369270
CHEMBL2220442	5353627
CHEMBL404	123630
CHEMBL856	4909
CHEMBL1111	6918493
CHEMBL2146121	5460341
CHEMBL274323	5960
CHEMBL395110	6075
CHEMBL3391662	45110509
CHEMBL499808	2826718
CHEMBL1485	6322
CHEMBL2104426	70685100
CHEMBL1200686	6509979
CHEMBL70	5288826
CHEMBL111861	5867
CHEMBL1545	394397
CHEMBL1262	5353853
CHEMBL3545062	67683363
CHEMBL1201185	6918011
CHEMBL517712	174174
CHEMBL1570	5351
CHEMBL885	60877
CHEMBL1201387	5464097
CHEMBL1255800	10034073
CHEMBL437	5340
CHEMBL3353410	71496458
CHEMBL1200522	51040
CHEMBL593	5625
CHEMBL163	392622
CHEMBL527	54676228
CHEMBL479	5452
CHEMBL672	3339
CHEMBL222863	439501
CHEMBL1098319	598
